epoch,step,train_loss,val_loss
0,5199,1.553416132926941,
0,5249,1.7585290670394897,
0,5299,1.6142654418945312,
0,5349,1.816627025604248,
0,5399,1.9339381456375122,
0,5449,1.4718724489212036,
0,5499,1.778997540473938,
0,5499,,4.550100326538086
1,5549,1.7215313911437988,
1,5599,1.8950445652008057,
1,5649,1.7517718076705933,
1,5699,1.710271954536438,
1,5749,1.7263410091400146,
1,5799,2.115419864654541,
1,5849,1.6812117099761963,
1,5899,1.688721776008606,
1,5949,1.7908647060394287,
1,5999,1.5404173135757446,
1,6049,1.8640130758285522,
1,6099,1.7524943351745605,
1,6149,1.6705142259597778,
1,6199,1.5683872699737549,
1,6249,1.8492035865783691,
1,6299,1.8812297582626343,
1,6349,1.7031012773513794,
1,6399,1.860073208808899,
1,6449,1.8985329866409302,
1,6499,1.847122311592102,
1,6549,1.535192847251892,
1,6599,1.7159444093704224,
1,6649,1.6558191776275635,
1,6699,1.664631962776184,
1,6749,1.6479688882827759,
1,6799,1.8821344375610352,
1,6849,1.63529372215271,
1,6899,1.7963182926177979,
1,6949,1.591892123222351,
1,6999,1.7241939306259155,
1,7049,1.6507904529571533,
1,7099,1.8025298118591309,
1,7149,1.590592861175537,
1,7199,1.8662924766540527,
1,7249,1.6524815559387207,
1,7299,1.5399038791656494,
1,7349,1.5551217794418335,
1,7399,1.7301450967788696,
1,7449,1.5365536212921143,
1,7499,1.6878342628479004,
1,7549,1.6648759841918945,
1,7599,1.7473891973495483,
1,7649,1.6509904861450195,
1,7699,1.6409506797790527,
1,7749,1.651597499847412,
1,7799,1.6005651950836182,
1,7849,1.839220404624939,
1,7899,1.6260420083999634,
1,7949,1.7073009014129639,
1,7999,1.5943660736083984,
1,8049,1.7165050506591797,
1,8099,1.7509281635284424,
1,8149,1.7608234882354736,
1,8199,1.7106719017028809,
1,8249,1.6813242435455322,
1,8299,1.7428042888641357,
1,8349,1.6075966358184814,
1,8399,1.780113935470581,
1,8449,1.5148781538009644,
1,8499,1.746937870979309,
1,8549,1.7745879888534546,
1,8599,1.705029010772705,
1,8649,1.6414754390716553,
1,8699,1.7104036808013916,
1,8749,1.5464526414871216,
1,8799,1.4602998495101929,
1,8849,1.6284925937652588,
1,8899,1.538156270980835,
1,8949,1.5715327262878418,
1,8999,1.8494551181793213,
1,9049,1.5181529521942139,
1,9099,1.7598352432250977,
1,9149,1.6213908195495605,
1,9199,1.8351384401321411,
1,9249,1.667033076286316,
1,9299,1.7938793897628784,
1,9349,2.0407872200012207,
1,9399,1.7924339771270752,
1,9449,1.711392879486084,
1,9499,1.5918784141540527,
1,9549,1.6666637659072876,
1,9599,1.4888728857040405,
1,9649,1.659013271331787,
1,9699,1.8432247638702393,
1,9749,1.6965179443359375,
1,9799,1.7010095119476318,
1,9849,1.6341736316680908,
1,9899,1.7708534002304077,
1,9949,1.7302122116088867,
1,9999,1.6172715425491333,
1,10049,1.7873353958129883,
1,10099,1.7326276302337646,
1,10149,1.9967104196548462,
1,10199,1.7189650535583496,
1,10249,1.4312231540679932,
1,10299,1.9011597633361816,
1,10349,1.551635980606079,
1,10399,1.8119374513626099,
1,10449,1.5392022132873535,
1,10499,1.7565892934799194,
1,10549,1.747554063796997,
1,10599,1.743375539779663,
1,10649,1.5740022659301758,
1,10699,1.683504581451416,
1,10749,1.9716296195983887,
1,10799,1.8735333681106567,
1,10849,1.7225074768066406,
1,10899,1.853270173072815,
1,10949,1.7148383855819702,
1,10999,1.7405909299850464,
1,10999,,4.764052391052246
2,11049,1.3899210691452026,
2,11099,1.8082611560821533,
2,11149,1.7888129949569702,
2,11199,1.732630729675293,
2,11249,1.7047004699707031,
2,11299,1.5919761657714844,
2,11349,1.661285400390625,
2,11399,1.578545331954956,
2,11449,1.518770456314087,
2,11499,1.7670817375183105,
2,11549,1.8743687868118286,
2,11599,1.6959588527679443,
2,11649,1.5429706573486328,
2,11699,1.7463501691818237,
2,11749,1.7502257823944092,
2,11799,1.553911566734314,
2,11849,1.7213835716247559,
2,11899,1.7445499897003174,
2,11949,1.754416584968567,
2,11999,1.6544476747512817,
2,12049,1.504801869392395,
2,12099,1.433145523071289,
2,12149,1.7460108995437622,
2,12199,1.8724498748779297,
2,12249,1.6404999494552612,
2,12299,1.6935585737228394,
2,12349,1.5498679876327515,
2,12399,1.7353990077972412,
2,12449,1.7593923807144165,
2,12499,1.717431664466858,
2,12549,1.836926817893982,
2,12599,1.7551921606063843,
2,12649,1.8517056703567505,
2,12699,1.662246823310852,
2,12749,1.571946144104004,
2,12799,1.5417864322662354,
2,12849,1.7123336791992188,
2,12899,1.7523547410964966,
2,12949,1.6270580291748047,
2,12999,1.8237825632095337,
2,13049,1.6702591180801392,
2,13099,1.9005813598632812,
2,13149,1.5778007507324219,
2,13199,1.5253610610961914,
2,13249,1.8153724670410156,
2,13299,1.6534925699234009,
2,13349,1.7456706762313843,
2,13399,1.614733338356018,
2,13449,2.0102529525756836,
2,13499,1.8540475368499756,
2,13549,1.5123242139816284,
2,13599,1.57956063747406,
2,13649,1.6366499662399292,
2,13699,1.4427248239517212,
2,13749,1.520599126815796,
2,13799,1.4966211318969727,
2,13849,1.5167936086654663,
2,13899,1.887257695198059,
2,13949,1.4821686744689941,
2,13999,1.6640418767929077,
2,14049,1.617588996887207,
2,14099,1.7166811227798462,
2,14149,1.6604366302490234,
2,14199,1.6216014623641968,
2,14249,1.5481001138687134,
2,14299,1.882997751235962,
2,14349,1.8980214595794678,
2,14399,1.5839407444000244,
2,14449,1.836276888847351,
2,14499,1.8289313316345215,
2,14549,1.3501132726669312,
2,14599,1.8886045217514038,
2,14649,1.6211528778076172,
2,14699,1.6280019283294678,
2,14749,1.7214101552963257,
2,14799,1.5999212265014648,
2,14849,1.5873849391937256,
2,14899,1.6074564456939697,
2,14949,1.6905347108840942,
2,14999,1.8017781972885132,
2,15049,1.7626802921295166,
2,15099,1.7149378061294556,
2,15149,1.6199431419372559,
2,15199,1.8224045038223267,
2,15249,1.6493431329727173,
2,15299,1.5041292905807495,
2,15349,1.7721502780914307,
2,15399,1.6305829286575317,
2,15449,2.0638773441314697,
2,15499,1.5616202354431152,
2,15549,1.619912028312683,
2,15599,1.7044085264205933,
2,15649,1.5711925029754639,
2,15699,1.7884517908096313,
2,15749,1.5582612752914429,
2,15799,1.6410216093063354,
2,15849,1.8363492488861084,
2,15899,1.787453055381775,
2,15949,1.644563913345337,
2,15999,1.5796966552734375,
2,16049,1.6572903394699097,
2,16099,1.619547963142395,
2,16149,1.6101727485656738,
2,16199,1.5727758407592773,
2,16249,1.789376974105835,
2,16299,1.6322065591812134,
2,16349,1.7186440229415894,
2,16399,2.0351979732513428,
2,16449,1.6935518980026245,
2,16499,1.560943603515625,
2,16499,,5.190786361694336
3,16549,1.7610809803009033,
3,16599,1.53915274143219,
3,16649,1.5507575273513794,
3,16699,1.6668319702148438,
3,16749,1.7675211429595947,
3,16799,1.4158746004104614,
3,16849,1.566236138343811,
3,16899,1.566480040550232,
3,16949,1.5680603981018066,
3,16999,1.338290810585022,
3,17049,1.8734501600265503,
3,17099,1.5112524032592773,
3,17149,1.8386170864105225,
3,17199,1.6397217512130737,
3,17249,1.6061582565307617,
3,17299,1.704369306564331,
3,17349,1.9537392854690552,
3,17399,1.7363330125808716,
3,17449,1.5173733234405518,
3,17499,1.7331434488296509,
3,17549,1.9187381267547607,
3,17599,1.9104712009429932,
3,17649,1.6969672441482544,
3,17699,1.6489181518554688,
3,17749,1.6073287725448608,
3,17799,1.9100797176361084,
3,17849,1.6848666667938232,
3,17899,1.6123987436294556,
3,17949,2.0148987770080566,
3,17999,1.9330188035964966,
3,18049,1.8696624040603638,
3,18099,1.5735411643981934,
3,18149,1.6774154901504517,
3,18199,1.5850003957748413,
3,18249,1.7854619026184082,
3,18299,1.6061153411865234,
3,18349,1.9383556842803955,
3,18399,1.637611985206604,
3,18449,1.2360211610794067,
3,18499,1.6056854724884033,
3,18549,1.5836882591247559,
3,18599,1.5115816593170166,
3,18649,1.5254377126693726,
3,18699,1.6504334211349487,
3,18749,1.7533918619155884,
3,18799,1.7472325563430786,
3,18849,1.7909663915634155,
3,18899,1.6068612337112427,
3,18949,1.5499411821365356,
3,18999,1.901502251625061,
3,19049,1.6468424797058105,
3,19099,1.7494499683380127,
3,19149,1.6551722288131714,
3,19199,1.458984375,
3,19249,1.5865633487701416,
3,19299,1.6583902835845947,
3,19349,1.792972445487976,
3,19399,1.7195420265197754,
3,19449,1.5324584245681763,
3,19499,1.415032148361206,
3,19549,1.6369303464889526,
3,19599,1.476606011390686,
3,19649,1.5823795795440674,
3,19699,1.6568231582641602,
3,19749,1.700076699256897,
3,19799,1.706431269645691,
3,19849,1.4364522695541382,
3,19899,1.83781099319458,
3,19949,1.7287182807922363,
3,19999,1.7801545858383179,
3,20049,1.6284775733947754,
3,20099,1.6567665338516235,
3,20149,1.7581145763397217,
3,20199,1.6743724346160889,
3,20249,1.606263279914856,
3,20299,1.4997056722640991,
3,20349,1.5802555084228516,
3,20399,1.6646262407302856,
3,20449,1.6715677976608276,
3,20499,1.5005426406860352,
3,20549,1.5132594108581543,
3,20599,1.881083607673645,
3,20649,1.5171476602554321,
3,20699,1.6869864463806152,
3,20749,1.685388207435608,
3,20799,1.6979399919509888,
3,20849,1.2908315658569336,
3,20899,1.8430997133255005,
3,20949,2.1147427558898926,
3,20999,1.8387770652770996,
3,21049,1.659009575843811,
3,21099,1.6251732110977173,
3,21149,1.7851241827011108,
3,21199,1.7494957447052002,
3,21249,1.6128220558166504,
3,21299,1.5700386762619019,
3,21349,1.4896314144134521,
3,21399,1.7334928512573242,
3,21449,1.8012802600860596,
3,21499,1.5910241603851318,
3,21549,1.8414701223373413,
3,21599,1.7876648902893066,
3,21649,1.7339584827423096,
3,21699,1.787147045135498,
3,21749,1.7120120525360107,
3,21799,1.5439186096191406,
3,21849,1.6609116792678833,
3,21899,1.9804129600524902,
3,21949,1.7218847274780273,
3,21999,1.4638643264770508,
3,21999,,4.490383625030518
4,22049,1.635313630104065,
4,22099,1.6423155069351196,
4,22149,1.573652982711792,
4,22199,1.8739773035049438,
4,22249,1.5115206241607666,
4,22299,1.4361391067504883,
4,22349,1.5188302993774414,
4,22399,1.6459964513778687,
4,22449,1.9673727750778198,
4,22499,1.4533313512802124,
4,22549,1.5699642896652222,
4,22599,1.6724531650543213,
4,22649,1.472190022468567,
4,22699,1.5033389329910278,
4,22749,1.7253472805023193,
4,22799,1.6630059480667114,
4,22849,1.4527047872543335,
4,22899,1.6241497993469238,
4,22949,1.7333521842956543,
4,22999,1.5946193933486938,
4,23049,1.5571272373199463,
4,23099,1.8155516386032104,
4,23149,1.4748198986053467,
4,23199,1.5720865726470947,
4,23249,1.7040603160858154,
4,23299,1.5673084259033203,
4,23349,1.6669435501098633,
4,23399,1.5159753561019897,
4,23449,1.5219758749008179,
4,23499,1.4137896299362183,
4,23549,1.6836235523223877,
4,23599,1.9405279159545898,
4,23649,1.6541640758514404,
4,23699,1.6882883310317993,
4,23749,1.8782720565795898,
4,23799,1.6760669946670532,
4,23849,1.6569232940673828,
4,23899,1.6490825414657593,
4,23949,1.6507757902145386,
4,23999,1.6222964525222778,
4,24049,1.6406818628311157,
4,24099,1.6765785217285156,
4,24149,1.6879721879959106,
4,24199,1.744483232498169,
4,24249,1.6005197763442993,
4,24299,1.6121331453323364,
4,24349,1.66493821144104,
4,24399,1.7709604501724243,
4,24449,1.7157256603240967,
4,24499,1.8658994436264038,
4,24549,1.3969120979309082,
4,24599,1.5585858821868896,
4,24649,1.793225646018982,
4,24699,2.190173864364624,
4,24749,1.8033427000045776,
4,24799,1.801241397857666,
4,24849,1.5246402025222778,
4,24899,1.6514711380004883,
4,24949,1.4662702083587646,
4,24999,1.650916576385498,
4,25049,1.8576136827468872,
4,25099,1.7007441520690918,
4,25149,1.8670393228530884,
4,25199,1.475612759590149,
4,25249,1.8452699184417725,
4,25299,1.5819605588912964,
4,25349,1.601321816444397,
4,25399,1.8799583911895752,
4,25449,1.6719764471054077,
4,25499,1.9757254123687744,
4,25549,1.6444374322891235,
4,25599,1.7840957641601562,
4,25649,1.39042067527771,
4,25699,1.6282755136489868,
4,25749,1.5771968364715576,
4,25799,1.593185544013977,
4,25849,1.5371273756027222,
4,25899,1.7327772378921509,
4,25949,1.9490220546722412,
4,25999,1.7404873371124268,
4,26049,1.709131121635437,
4,26099,1.5923465490341187,
4,26149,1.5388288497924805,
4,26199,1.706822156906128,
4,26249,1.7517306804656982,
4,26299,1.6525136232376099,
4,26349,1.6979197263717651,
4,26399,1.4166908264160156,
4,26449,1.502912998199463,
4,26499,1.5983139276504517,
4,26549,1.4941786527633667,
4,26599,1.7545826435089111,
4,26649,1.6700119972229004,
4,26699,1.8177546262741089,
4,26749,1.5981988906860352,
4,26799,1.7015094757080078,
4,26849,1.5828258991241455,
4,26899,1.5433839559555054,
4,26949,1.5528128147125244,
4,26999,1.6543389558792114,
4,27049,1.5393184423446655,
4,27099,1.4101120233535767,
4,27149,1.6410119533538818,
4,27199,2.0158214569091797,
4,27249,1.5852004289627075,
4,27299,1.879847526550293,
4,27349,1.7273075580596924,
4,27399,1.822035312652588,
4,27449,1.5604264736175537,
4,27499,1.7113912105560303,
4,27499,,5.879760265350342
5,27549,1.6950396299362183,
5,27599,1.648768424987793,
5,27649,1.4649055004119873,
5,27699,1.7620843648910522,
5,27749,1.9125937223434448,
5,27799,1.4624605178833008,
5,27849,1.3885074853897095,
5,27899,1.6683628559112549,
5,27949,1.7419672012329102,
5,27999,1.4796470403671265,
5,28049,1.7796169519424438,
5,28099,1.593809723854065,
5,28149,1.4896759986877441,
5,28199,1.5424131155014038,
5,28249,1.711767554283142,
5,28299,1.4264341592788696,
5,28349,1.603209137916565,
5,28399,1.5712801218032837,
5,28449,1.7756540775299072,
5,28499,1.8425737619400024,
5,28549,1.5258597135543823,
5,28599,1.5771549940109253,
5,28649,1.5763522386550903,
5,28699,1.6213881969451904,
5,28749,1.6686427593231201,
5,28799,1.704591155052185,
5,28849,1.575637936592102,
5,28899,1.546748399734497,
5,28949,1.601199984550476,
5,28999,1.5831842422485352,
5,29049,1.7922461032867432,
5,29099,1.5202765464782715,
5,29149,1.4598329067230225,
5,29199,1.8427376747131348,
5,29249,1.8713239431381226,
5,29299,1.7053638696670532,
5,29349,1.4593853950500488,
5,29399,1.6098233461380005,
5,29449,1.524160623550415,
5,29499,2.2105469703674316,
5,29549,1.8812267780303955,
5,29599,1.7014886140823364,
5,29649,1.6177747249603271,
5,29699,1.683501958847046,
5,29749,1.7676265239715576,
5,29799,1.6734310388565063,
5,29849,1.566816806793213,
5,29899,1.6046342849731445,
5,29949,1.6064249277114868,
5,29999,1.5782175064086914,
5,30049,1.5167028903961182,
5,30099,1.991418719291687,
5,30149,1.7309879064559937,
5,30199,1.5300605297088623,
5,30249,1.6448901891708374,
5,30299,1.6598838567733765,
5,30349,1.7142601013183594,
5,30399,1.597723126411438,
5,30449,1.75437331199646,
5,30499,1.7113120555877686,
5,30549,1.707833170890808,
5,30599,1.5224297046661377,
5,30649,1.555469036102295,
5,30699,1.7384086847305298,
5,30749,1.7178243398666382,
5,30799,1.595112681388855,
5,30849,1.6482759714126587,
5,30899,1.6803642511367798,
5,30949,1.4230992794036865,
5,30999,1.7984135150909424,
5,31049,1.4631164073944092,
5,31099,1.6577019691467285,
5,31149,1.665686011314392,
5,31199,1.7286094427108765,
5,31249,1.8119046688079834,
5,31299,1.6259912252426147,
5,31349,1.5320231914520264,
5,31399,1.8333548307418823,
5,31449,1.4686331748962402,
5,31499,1.6307306289672852,
5,31549,1.82068932056427,
5,31599,1.613893985748291,
5,31649,1.621376395225525,
5,31699,1.790998101234436,
5,31749,1.5703104734420776,
5,31799,1.6310895681381226,
5,31849,1.527665376663208,
5,31899,1.5420984029769897,
5,31949,1.6273640394210815,
5,31999,1.5865806341171265,
5,32049,1.7363497018814087,
5,32099,1.6607141494750977,
5,32149,1.6642234325408936,
5,32199,1.5001416206359863,
5,32249,1.7026166915893555,
5,32299,1.7584677934646606,
5,32349,1.74295175075531,
5,32399,1.5286717414855957,
5,32449,1.6640477180480957,
5,32499,1.7867447137832642,
5,32549,1.5969209671020508,
5,32599,1.746436357498169,
5,32649,1.5433512926101685,
5,32699,1.8833891153335571,
5,32749,1.7296371459960938,
5,32799,1.6374685764312744,
5,32849,1.4383906126022339,
5,32899,1.5531476736068726,
5,32949,1.5553885698318481,
5,32999,1.6149464845657349,
5,32999,,4.97586727142334
6,33049,1.435456395149231,
6,33099,1.405383825302124,
6,33149,1.9711555242538452,
6,33199,1.816987156867981,
6,33249,1.3188953399658203,
6,33299,1.595088005065918,
6,33349,1.2874492406845093,
6,33399,1.7500877380371094,
6,33449,1.364721655845642,
6,33499,1.6794171333312988,
6,33549,1.6972378492355347,
6,33599,1.9156827926635742,
6,33649,1.5772180557250977,
6,33699,1.5280210971832275,
6,33749,1.7962452173233032,
6,33799,1.568299412727356,
6,33849,1.7434419393539429,
6,33899,1.5895787477493286,
6,33949,2.3734230995178223,
6,33999,1.769269347190857,
6,34049,1.8068842887878418,
6,34099,1.7711265087127686,
6,34149,1.7015451192855835,
6,34199,1.6590218544006348,
6,34249,1.6188794374465942,
6,34299,2.1299149990081787,
6,34349,1.3926717042922974,
6,34399,1.6166480779647827,
6,34449,1.654157280921936,
6,34499,1.5785306692123413,
6,34549,1.4605385065078735,
6,34599,1.6765658855438232,
6,34649,1.6013047695159912,
6,34699,1.8051366806030273,
6,34749,1.9251906871795654,
6,34799,1.3741554021835327,
6,34849,1.8792845010757446,
6,34899,1.4594411849975586,
6,34949,1.4295943975448608,
6,34999,1.633772611618042,
6,35049,1.2902783155441284,
6,35099,1.4529032707214355,
6,35149,1.681777834892273,
6,35199,1.573011875152588,
6,35249,1.4117376804351807,
6,35299,1.857369303703308,
6,35349,1.7930606603622437,
6,35399,1.6044706106185913,
6,35449,1.7566722631454468,
6,35499,1.715020775794983,
6,35549,1.5984128713607788,
6,35599,1.6345386505126953,
6,35649,1.7604037523269653,
6,35699,1.6086167097091675,
6,35749,1.7267099618911743,
6,35799,1.4138215780258179,
6,35849,1.6330560445785522,
6,35899,1.689168095588684,
6,35949,1.4756054878234863,
6,35999,1.6859374046325684,
6,36049,1.8400888442993164,
6,36099,1.5153141021728516,
6,36149,1.618075966835022,
6,36199,1.5256147384643555,
6,36249,1.7242854833602905,
6,36299,1.6210179328918457,
6,36349,1.5060992240905762,
6,36399,1.7069218158721924,
6,36449,1.8798121213912964,
6,36499,1.957355260848999,
6,36549,1.6595052480697632,
6,36599,1.7674627304077148,
6,36649,1.68246591091156,
6,36699,1.687242865562439,
6,36749,1.6443748474121094,
6,36799,1.6838057041168213,
6,36849,1.5180095434188843,
6,36899,1.672444224357605,
6,36949,1.79043447971344,
6,36999,1.7871276140213013,
6,37049,1.7071434259414673,
6,37099,1.6979775428771973,
6,37149,1.824937105178833,
6,37199,1.6530290842056274,
6,37249,1.4608310461044312,
6,37299,1.6555169820785522,
6,37349,1.5793825387954712,
6,37399,1.844704031944275,
6,37449,1.5789777040481567,
6,37499,1.5507780313491821,
6,37549,1.5589289665222168,
6,37599,1.590083122253418,
6,37649,1.3409940004348755,
6,37699,1.8088315725326538,
6,37749,1.6248574256896973,
6,37799,1.5473371744155884,
6,37849,1.7242401838302612,
6,37899,1.5750316381454468,
6,37949,1.6745208501815796,
6,37999,1.7306655645370483,
6,38049,1.4931139945983887,
6,38099,1.8877578973770142,
6,38149,1.682360291481018,
6,38199,1.8450897932052612,
6,38249,1.8024373054504395,
6,38299,1.7317827939987183,
6,38349,1.8467509746551514,
6,38399,1.70286226272583,
6,38449,1.8273744583129883,
6,38499,1.7928839921951294,
6,38499,,4.969142436981201
7,38549,1.5814738273620605,
7,38599,1.7211112976074219,
7,38649,1.5314193964004517,
7,38699,1.6293327808380127,
7,38749,1.5310138463974,
7,38799,1.6006709337234497,
7,38849,1.641973853111267,
7,38899,1.7009270191192627,
7,38949,1.699971079826355,
7,38999,1.6809065341949463,
7,39049,1.7927610874176025,
7,39099,1.7943965196609497,
7,39149,1.8457001447677612,
7,39199,1.3785101175308228,
7,39249,1.6790120601654053,
7,39299,1.5857088565826416,
7,39349,1.5805050134658813,
7,39399,1.3920263051986694,
7,39449,1.5663141012191772,
7,39499,1.634610891342163,
7,39549,1.3498578071594238,
7,39599,1.556276798248291,
7,39649,1.5742969512939453,
7,39699,1.4660850763320923,
7,39749,1.6028130054473877,
7,39799,1.6660288572311401,
7,39849,1.9374371767044067,
7,39899,1.8728892803192139,
7,39949,1.558355450630188,
7,39999,1.7770828008651733,
7,40049,1.7587165832519531,
7,40099,1.5049364566802979,
7,40149,1.5029082298278809,
7,40199,1.6965069770812988,
7,40249,1.7845795154571533,
7,40299,2.191999912261963,
7,40349,1.7805229425430298,
7,40399,1.4787805080413818,
7,40449,1.6018667221069336,
7,40499,1.6934278011322021,
7,40549,1.7638778686523438,
7,40599,1.7098207473754883,
7,40649,1.4556819200515747,
7,40699,1.5483735799789429,
7,40749,1.7221832275390625,
7,40799,1.6529515981674194,
7,40849,1.5382684469223022,
7,40899,1.3902298212051392,
7,40949,1.792903184890747,
7,40999,1.5907721519470215,
7,41049,1.5179537534713745,
7,41099,1.748165249824524,
7,41149,1.648761510848999,
7,41199,1.5884373188018799,
7,41249,1.6029503345489502,
7,41299,1.4505714178085327,
7,41349,1.838712215423584,
7,41399,1.561959147453308,
7,41449,2.0292258262634277,
7,41499,1.5386592149734497,
7,41549,1.5849910974502563,
7,41599,1.4841728210449219,
7,41649,1.5289690494537354,
7,41699,1.5780349969863892,
7,41749,1.4722756147384644,
7,41799,1.4721176624298096,
7,41849,1.528265357017517,
7,41899,1.7413569688796997,
7,41949,1.5443506240844727,
7,41999,1.8138903379440308,
7,42049,1.4323784112930298,
7,42099,1.6727901697158813,
7,42149,1.6373300552368164,
7,42199,1.6050066947937012,
7,42249,1.6413235664367676,
7,42299,1.612317442893982,
7,42349,1.5214176177978516,
7,42399,1.6504182815551758,
7,42449,1.5556014776229858,
7,42499,1.5408729314804077,
7,42549,1.4863361120224,
7,42599,1.3055497407913208,
7,42649,1.8108490705490112,
7,42699,1.5560859441757202,
7,42749,1.6831272840499878,
7,42799,1.6249109506607056,
7,42849,1.7721078395843506,
7,42899,1.5485726594924927,
7,42949,1.5656956434249878,
7,42999,1.6244131326675415,
7,43049,1.4815036058425903,
7,43099,1.632843255996704,
7,43149,1.473395586013794,
7,43199,1.8754794597625732,
7,43249,1.63410222530365,
7,43299,1.883538842201233,
7,43349,1.5686116218566895,
7,43399,1.4656798839569092,
7,43449,1.5357593297958374,
7,43499,1.9933863878250122,
7,43549,1.4951865673065186,
7,43599,1.5199027061462402,
7,43649,1.8737348318099976,
7,43699,1.7766590118408203,
7,43749,1.801600456237793,
7,43799,1.509445309638977,
7,43849,1.5967010259628296,
7,43899,1.3459339141845703,
7,43949,1.5961112976074219,
7,43999,1.6180109977722168,
7,43999,,5.312152862548828
8,44049,1.8469786643981934,
8,44099,1.643981695175171,
8,44149,1.5032700300216675,
8,44199,1.4365997314453125,
8,44249,1.4702296257019043,
8,44299,1.719665765762329,
8,44349,1.7263439893722534,
8,44399,1.4792072772979736,
8,44449,1.6834372282028198,
8,44499,2.040818691253662,
8,44549,1.5391720533370972,
8,44599,1.5580023527145386,
8,44649,1.4665918350219727,
8,44699,1.695757269859314,
8,44749,1.481372356414795,
8,44799,1.706743836402893,
8,44849,1.7323559522628784,
8,44899,1.5504579544067383,
8,44949,1.6946320533752441,
8,44999,1.3676849603652954,
8,45049,1.5481370687484741,
8,45099,1.8846052885055542,
8,45149,2.0364556312561035,
8,45199,1.5413705110549927,
8,45249,1.6084210872650146,
8,45299,1.612322211265564,
8,45349,1.6576430797576904,
8,45399,1.7674962282180786,
8,45449,1.530743956565857,
8,45499,1.6286718845367432,
8,45549,1.5997061729431152,
8,45599,1.6768122911453247,
8,45649,1.5214283466339111,
8,45699,1.9385319948196411,
8,45749,1.7038592100143433,
8,45799,1.5540107488632202,
8,45849,1.5747889280319214,
8,45899,1.5756479501724243,
8,45949,1.6150182485580444,
8,45999,1.7285120487213135,
8,46049,1.6701977252960205,
8,46099,1.6178770065307617,
8,46149,1.4872125387191772,
8,46199,1.589756727218628,
8,46249,1.494640588760376,
8,46299,1.3890045881271362,
8,46349,1.7616780996322632,
8,46399,1.579329013824463,
8,46449,1.4090508222579956,
8,46499,1.6126987934112549,
8,46549,1.5716235637664795,
8,46599,1.3794887065887451,
8,46649,1.7747422456741333,
8,46699,1.543252944946289,
8,46749,1.5307403802871704,
8,46799,1.6419963836669922,
8,46849,1.502407431602478,
8,46899,1.6569441556930542,
